id,contest_id,author,creation_time_seconds,relative_time_seconds,problem_name,problem_type,programming_language,verdict,test_set,passed_test_count,time_consumed_millis,memory_consumed_bytes
252599491,1928,9700_1,1711029409,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,6860800
252599361,1928,9700_1,1711029343,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,6860800
252599120,1928,9700_1,1711029253,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,6860800
252598142,1928,9700_1,1711028874,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,6860800
252567652,1928,chinmay_1209,1711015727,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,592,2457600
252567535,1928,chinmay_1209,1711015684,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2457600
252567100,1928,chinmay_1209,1711015496,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2355200
252566458,1928,chinmay_1209,1711015218,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,4812800
252553671,1928,_Sherlock_Holmes,1711009509,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,7680000
252552927,1928,_Sherlock_Holmes,1711009099,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,171,7680000
252545713,1928,Thofiqul,1711004909,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10240000
252545629,1928,Thofiqul,1711004861,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10240000
252538894,1928,suiwaya,1711000717,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,1638400
252537354,1928,luna0317,1710999625,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,888,7372800
252534723,1928,luna0317,1710997778,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,2662400
252516555,1928,mostafa_mokhtar743,1710977207,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,0
252514836,1928,mostafa_mokhtar743,1710975089,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,0
252480864,1928,SLEMAN_MISSES_BERI,1710952908,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,10240000
252464706,1928,suiwaya,1710946631,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
252461899,1928,luogu_bot2,1710945187,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,405,819200
252461134,1928,suiwaya,1710944812,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,482,819200
252457729,1928,Sylvia_3123,1710943436,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
252457082,1928,Sylvia_3123,1710943167,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
252456526,1928,Sylvia_3123,1710942945,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
252451898,1928,harshnc1212,1710940987,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
252451064,1928,harshnc1212,1710940679,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,819200
252450834,1928,harshnc1212,1710940584,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
252450721,1928,Sylvia_3123,1710940537,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
252436892,1928,sy0119,1710934802,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,77,1638400
252424347,1928,kalda111s,1710928380,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,452,3174400
252424046,1928,kalda111s,1710928206,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,452,3174400
252421563,1928,utpal_busa,1710926744,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,8192000
252407187,1928,vjudge4,1710919598,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,8294400
252392024,1928,Munzir_abdullah,1710910264,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,10342400
252391397,1928,Munzir_abdullah,1710909759,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10240000
252381848,1928,clairezstudy,1710900535,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,10240000
252381136,1928,clairezstudy,1710899722,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
252375481,1928,SLEMAN_MISSES_BERI,1710892983,2883,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,14643200
252357393,1928,saquibjawed,1710877367,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,5427200
252344861,1928,saquibjawed,1710870868,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
252341623,1928,sanketag23,1710869421,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,10342400
252338375,1928,lakshya_2004,1710868059,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,12800000
252334507,1928,lakshya_2004,1710866437,5677,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,6,1000,12800000
252334299,1928,lakshya_2004,1710866346,5586,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,6,1000,13414400
252320313,1928,vjudge.8,1710861353,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,171,16281600
252182750,1928,User_Carrot,1710829697,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
252173711,1928,negative46,1710823753,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10342400
252159989,1928,areeinium23,1710809334,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
252159162,1928,areeinium23,1710808376,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,819200
252159037,1928,areeinium23,1710808233,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
252092138,1928,prathamy,1710770811,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
252056415,1928,silent_xiong,1710756419,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,8704000
252051294,1928,silent_xiong,1710753873,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,14131200
252050373,1928,silent_xiong,1710753437,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,1,1000,921600
252045322,1928,prathamy,1710750777,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,819200
252034770,1928,vjudge5,1710744371,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,11059200
252028649,1928,vjudge.5,1710740451,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,13004800
252013307,1928,bkifhr7,1710725229,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,187,10240000
251977417,1928,Byejid012,1710698057,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
251975016,1928,Byejid012,1710696884,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8704000
251960885,1928,ashish_jha_2004,1710690559,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,4812800
251946858,1928,jhadi518,1710684593,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,171,10342400
251901045,1928,Ishang07,1710667315,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,1638400
251898012,1928,Ishang07,1710666309,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
251897270,1928,Ishang07,1710666061,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),MEMORY_LIMIT_EXCEEDED,TESTS,2,623,268390400
251889758,1928,alamin.210,1710663518,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,186,11878400
251867783,1928,vjudge5,1710655024,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,451,921600
251864220,1928,vjudge.3,1710653526,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,93,3174400
251859149,1928,arnav_jain07,1710650976,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,11878400
251855488,1928,bkifhr8,1710648612,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,2457600
251843469,1928,bkifhr6,1710637936,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
251824703,1928,imrat_67,1710622475,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
251796048,1928,Ryouko_miku,1710610006,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,62,64102400
251793697,1928,arnav_jain07,1710608617,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
251687226,1928,AbdelrahmanAtef,1710593845,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,187,26419200
251684301,1928,vjudge2,1710592650,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,171,1024000
251669981,1928,arnav03op,1710586230,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,11878400
251667958,1928,wEakzzczzczzc,1710585359,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,186,10240000
251666349,1928,themanviv007,1710584669,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,468,11980800
251661186,1928,Jatin_prime,1710582857,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,3584000
251659159,1928,Jatin_prime,1710582187,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8601600
251655527,1928,Mo_A1,1710580896,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,819200
251655484,1928,Mo_A1,1710580877,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,155,819200
251631605,1928,vjudge.4,1710572533,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,171,9830400
251626011,1928,themanviv007,1710570691,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,13619200
251625129,1928,themanviv007,1710570394,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,12390400
251623344,1928,vjudge.4,1710569803,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,186,13619200
251621745,1928,Linear_L,1710569219,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,171,9830400
251600307,1928,lihulian,1710556924,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,819200
251579728,1928,vjudge.1,1710537478,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,482,1638400
251569504,1928,joybd6,1710532475,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,8192000
251568458,1928,joybd6,1710531959,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,8192000
251413613,1928,li2583464597,1710511733,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,467,168550400
251409907,1928,thachy296,1710510226,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,468,14643200
251409734,1928,thachy296,1710510154,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,420,14643200
251403209,1928,Rohansahu_05,1710507559,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,1638400
251385908,1928,alamin.210,1710500124,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,11878400
251383245,1928,Legend_07,1710498935,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,155,11980800
251382550,1928,Legend_07,1710498604,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,11980800
251375228,1928,vjudge.7,1710495380,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,109,819200
251368299,1928,deltaSunY2,1710492338,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,467,4812800
251364329,1928,bkifhr10,1710490430,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,467,9830400
251359925,1928,Rajveer_singh,1710488115,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,483,8704000
251356432,1928,Rajveer_singh,1710486230,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8704000
251355649,1928,JJJD,1710485840,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,819200
251354272,1928,vjudge.5,1710485176,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,109,819200
251350663,1928,vjudge3,1710483535,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,3481600
251325610,1928,vjudge.8,1710462429,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,2457600
251316598,1928,Rajveer_singh,1710453332,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,6553600
251295531,1928,VivekRayudu,1710441816,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,9523200
251289117,1928,bikramdeep0999,1710439061,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,452,5324800
251277934,1928,priyash7,1710434515,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,1638400
251276018,1928,priyash7,1710433752,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7680000
251275733,1928,priyash7,1710433648,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7680000
251267137,1928,xiansanqi,1710430455,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,436,9830400
251265405,1928,applepp,1710429841,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,1638400
251264927,1928,applepp,1710429664,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,467,1638400
251255038,1928,ayush_123sahu,1710426084,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
251253865,1928,priyash7,1710425663,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9113600
251234810,1928,ayush_123sahu,1710418714,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,819200
251233906,1928,ayush_123sahu,1710418325,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
251233657,1928,vjudge.2,1710418225,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,1638400
251233571,1928,ayush_123sahu,1710418191,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251231071,1928,Shepherdz,1710417143,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
251227747,1928,bkifhr10,1710415731,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,11980800
251225390,1928,ayush_123sahu,1710414666,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251224629,1928,vjudge.9,1710414327,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,187,9830400
251224522,1928,ayush_123sahu,1710414272,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251223534,1928,Joshmatthyong,1710413770,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
251199769,1928,Ayush_k1,1710401541,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,11366400
251198855,1928,JAYAPRAKASH_M_K,1710401014,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10342400
251198309,1928,Ayush_k1,1710400711,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,3174400
251198106,1928,Ayush_k1,1710400600,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,3174400
251195440,1928,lingluya,1710399213,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,819200
251192638,1928,guhan26.arul,1710397747,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,7680000
251191491,1928,guhan26.arul,1710397091,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7680000
251190699,1928,JAYAPRAKASH_M_K,1710396628,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9011200
251189755,1928,lingluya,1710396042,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,6,1000,819200
251189417,1928,lingluya,1710395825,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251188094,1928,vjudge3,1710394871,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,904,1638400
251188063,1928,JAYAPRAKASH_M_K,1710394844,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,9113600
251172756,1928,vjudge.1,1710381496,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,109,3993600
251171402,1928,applepp,1710379836,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251152423,1928,ev1l,1710362015,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,124,10342400
251152033,1928,ev1l,1710361759,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,187,10342400
251136564,1928,g4a4.pourya,1710353330,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,139,8704000
251135070,1928,Dani.k,1710352576,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10240000
251134354,1928,g4a4.pourya,1710352245,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8704000
251120893,1928,Sohan_7,1710345782,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,140,8192000
251119263,1928,Sohan_7,1710345103,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
251103844,1928,Heshandeshenshi,1710337327,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,374,35532800
251102144,1928,aslic,1710336719,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,11468800
251101774,1928,aslic,1710336577,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,8,1000,11468800
251098106,1928,sparkie,1710335264,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,452,819200
251097625,1928,sparkie,1710335099,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,6553600
251093845,1928,sparkie,1710333837,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,6553600
251084686,1928,ayush_123sahu,1710330429,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251084564,1928,Dani.k,1710330386,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,10342400
251083114,1928,bkifhr7,1710329813,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,62,819200
251047464,1928,ayush_123sahu,1710312765,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251046751,1928,vjudge.10,1710312379,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,93,7372800
251039093,1928,utkarsh_arya,1710308022,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10240000
251038999,1928,utkarsh_arya,1710307956,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,10342400
251036461,1928,bkifhr8,1710306033,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,78,1638400
251036403,1928,Annactswell,1710306000,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,78,1638400
251035262,1928,Annactswell,1710305119,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251034868,1928,this_dot_god,1710304791,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,109,7372800
251034831,1928,luogu_bot2,1710304754,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1638400
251034217,1928,this_dot_god,1710304141,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251033863,1928,this_dot_god,1710303810,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251033737,1928,this_dot_god,1710303709,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251033613,1928,this_dot_god,1710303608,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251033296,1928,this_dot_god,1710303280,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251032895,1928,this_dot_god,1710302908,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251032784,1928,this_dot_god,1710302819,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251032552,1928,this_dot_god,1710302596,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,819200
251031654,1928,this_dot_god,1710301747,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,7372800
251031270,1928,this_dot_god,1710301349,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,819200
251031223,1928,this_dot_god,1710301290,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,451,819200
251031185,1928,this_dot_god,1710301253,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,1638400
251030857,1928,this_dot_god,1710300903,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,1638400
251030483,1928,this_dot_god,1710300521,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,3,1000,8192000
251030363,1928,this_dot_god,1710300391,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,8192000
251026559,1928,vjudge2,1710296730,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,857,819200
251021900,1928,vjudge.9,1710290929,2147483647,Equalize,PROGRAMMING,C++14 (GCC 6-32),OK,TESTS,10,374,3174400
250975254,1928,durgeshagr_22,1710261313,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,10342400
250968710,1928,durgeshagr_22,1710258507,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),TIME_LIMIT_EXCEEDED,TESTS,2,1000,1126400
250955671,1928,Touper,1710253987,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,405,819200
250952150,1928,Touper,1710252849,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,421,819200
250950804,1928,vjudge3,1710252420,2147483647,Equalize,PROGRAMMING,C++17 (GCC 7-32),OK,TESTS,10,436,1740800
